CPUID:,0x906ED
Processor:,Intel Core i7 9700K (Coffee Lake)
Platform:,LGA 1151 (Socket H4)
Revision:,R0
Lithography:,14nm

Session start:,22:14:57 - November 02 - 2020

Time,Core 0 Temp. (�),Core 1 Temp. (�),Core 2 Temp. (�),Core 3 Temp. (�),Core 4 Temp. (�),Core 5 Temp. (�),Core 6 Temp. (�),Core 7 Temp. (�),,Core 0,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 1,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 2,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 3,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 4,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 5,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 6,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 7,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),CPU 0 Power,
23:55:07 11/02/20,29,29,30,28,29,28,27,27,,,28,59,8,1297.78,,28,59,16,1297.78,,28,62,11,1297.78,,27,56,9,1297.78,,28,62,6,1297.78,,27,58,5,1297.78,,27,56,2,1297.78,,26,58,8,1297.78,10.8,
23:55:17 11/02/20,29,29,30,27,29,28,28,26,,,28,59,9,798.63,,28,59,36,798.63,,28,62,17,798.63,,27,56,12,798.63,,28,62,5,798.63,,27,58,3,798.63,,27,56,0,798.63,,26,58,5,798.63,11.1,
23:55:27 11/02/20,29,30,29,28,29,27,27,27,,,28,59,8,1996.58,,28,59,5,1996.58,,28,62,2,1996.58,,27,56,5,1996.58,,28,62,14,1996.58,,27,58,2,1996.58,,27,56,2,1996.58,,26,58,7,1996.58,10.7,
23:55:37 11/02/20,31,30,31,28,30,28,30,29,,,28,59,8,4092.99,,28,59,14,4092.99,,28,62,16,4092.99,,27,56,3,4092.99,,28,62,4,4092.99,,27,58,6,4092.99,,27,56,3,4092.99,,26,58,22,4092.99,17.4,
23:55:47 11/02/20,30,29,30,28,30,28,28,28,,,28,59,4,798.63,,28,59,12,798.63,,28,62,11,798.63,,27,56,8,798.63,,28,62,5,798.63,,27,58,2,798.63,,27,56,2,798.63,,26,58,11,798.63,11.4,
23:55:57 11/02/20,36,41,41,34,35,33,34,33,,,28,59,2,4592.13,,28,59,42,4592.13,,28,62,46,4592.13,,27,56,15,4592.13,,28,62,10,4592.13,,27,58,9,4592.13,,27,56,0,4592.13,,26,58,13,4592.13,39.3,
23:56:07 11/02/20,35,34,35,32,34,32,33,34,,,28,59,3,4592.13,,28,59,7,4592.13,,28,62,12,4592.13,,27,56,17,4592.13,,28,62,2,4592.13,,27,58,2,4592.13,,27,56,24,4592.13,,26,58,9,4592.13,22.6,
23:56:17 11/02/20,37,48,39,36,36,36,36,36,,,28,59,17,4592.13,,28,59,13,4592.13,,28,62,16,4592.13,,27,56,19,4592.13,,28,62,11,4492.31,,27,58,14,4592.13,,27,56,28,4592.13,,26,58,13,4592.13,43.6,
23:56:27 11/02/20,31,30,30,29,31,29,29,29,,,28,59,11,998.29,,28,59,6,998.29,,28,62,8,998.29,,27,56,2,998.29,,28,62,5,998.29,,27,58,2,998.29,,27,56,3,998.29,,26,58,3,998.29,13.0,
23:56:37 11/02/20,32,31,31,30,31,30,31,30,,,28,59,11,798.63,,28,59,9,798.63,,28,62,6,798.63,,27,56,6,798.63,,28,62,6,798.63,,27,58,5,798.63,,27,56,2,798.63,,26,58,5,798.63,17.5,
23:56:47 11/02/20,44,54,41,44,41,39,42,42,,,28,59,21,4492.31,,28,59,73,4492.31,,28,62,13,4492.31,,27,56,26,4492.31,,28,62,15,4492.31,,27,58,19,4492.31,,27,56,32,4492.31,,26,58,15,4492.31,65.8,
23:56:57 11/02/20,37,39,38,39,37,37,45,37,,,28,59,5,4492.31,,28,59,50,4592.13,,28,62,11,4592.13,,27,56,24,4592.13,,28,62,10,4592.13,,27,58,11,4492.31,,27,56,8,4492.31,,26,58,16,4592.13,43.1,
23:57:07 11/02/20,40,39,45,37,38,37,38,41,,,28,59,20,4492.31,,28,59,50,4592.13,,28,62,26,4592.13,,27,56,23,4592.13,,28,62,25,4592.13,,27,58,26,4592.13,,27,56,20,4492.31,,26,58,36,4592.13,53.6,
23:57:17 11/02/20,44,44,43,41,42,43,47,41,,,28,59,15,4492.31,,28,59,47,4492.31,,28,62,25,4492.31,,27,56,22,4492.31,,28,62,8,4492.31,,27,58,3,4492.31,,27,56,23,4492.31,,26,58,17,4592.13,50.7,
23:57:27 11/02/20,42,39,41,43,38,36,37,36,,,28,59,25,4592.13,,28,59,32,4592.13,,28,62,27,4592.13,,27,56,11,4592.13,,28,62,8,4592.13,,27,58,5,4592.13,,27,56,8,4592.13,,26,58,4,4592.13,38.2,
23:57:37 11/02/20,51,58,57,53,54,51,51,53,,,28,59,36,4492.31,,28,59,83,4492.31,,28,62,41,4492.31,,27,56,44,4492.31,,28,62,47,4492.31,,27,58,35,4492.31,,27,56,49,4492.31,,26,58,52,4492.31,97.2,
23:57:47 11/02/20,46,50,49,48,48,48,45,44,,,28,60,34,4492.31,,28,61,62,4592.13,,28,62,58,4592.13,,27,60,34,4492.31,,28,62,50,4492.31,,27,58,39,4492.31,,27,56,40,4492.31,,26,58,23,4492.31,77.0,
23:57:57 11/02/20,41,42,49,40,41,40,39,38,,,28,60,6,4592.13,,28,61,44,4592.13,,28,62,31,4592.13,,27,60,23,4592.13,,28,62,6,4592.13,,27,58,7,4592.13,,27,56,29,4592.13,,26,58,7,4592.13,52.3,
23:58:07 11/02/20,39,39,48,37,39,37,38,39,,,28,60,7,4592.13,,28,61,33,4592.13,,28,62,22,4592.13,,27,60,15,4592.13,,28,62,12,4592.13,,27,58,12,4592.13,,27,56,1,4592.13,,26,58,36,4592.13,39.6,
23:58:17 11/02/20,40,39,45,37,39,37,38,40,,,28,60,9,4592.13,,28,61,31,4592.13,,28,62,46,4592.13,,27,60,18,4592.13,,28,62,11,4592.13,,27,58,4,4492.31,,27,56,9,4492.31,,26,58,26,4592.13,40.0,
23:58:27 11/02/20,40,39,49,38,40,37,39,38,,,28,60,8,4592.13,,28,61,22,4592.13,,28,62,41,4592.13,,27,60,11,4592.13,,28,62,14,4592.13,,27,58,5,4592.13,,27,56,2,4592.13,,26,58,19,4592.13,42.1,
23:58:37 11/02/20,40,39,39,37,40,37,38,45,,,28,60,16,4592.13,,28,61,28,4592.13,,28,62,9,4592.13,,27,60,9,4592.13,,28,62,6,4592.13,,27,58,3,4592.13,,27,56,5,4592.13,,26,58,55,4592.13,39.3,
23:58:47 11/02/20,39,40,48,38,38,36,37,36,,,28,60,21,4592.13,,28,61,49,4592.13,,28,62,36,4592.13,,27,60,8,4592.13,,28,62,7,4592.13,,27,58,0,4592.13,,27,56,11,4592.13,,26,58,11,4592.13,40.2,
23:58:57 11/02/20,39,41,39,38,39,37,38,42,,,28,60,22,4592.13,,28,61,37,4592.13,,28,62,25,4592.13,,27,60,22,4592.13,,28,62,9,4592.13,,27,58,8,4592.13,,27,56,16,4592.13,,26,58,33,4592.13,40.6,
23:59:07 11/02/20,43,46,45,42,42,41,42,41,,,28,60,6,4492.31,,28,61,42,4492.31,,28,62,37,4492.31,,27,60,19,4492.31,,28,62,12,4492.31,,27,58,8,4492.31,,27,56,1,4592.13,,26,58,3,4592.13,39.9,
23:59:17 11/02/20,39,39,49,39,40,37,38,37,,,28,60,6,4592.13,,28,61,42,4592.13,,28,62,32,4592.13,,27,60,10,4492.31,,28,62,7,4592.13,,27,58,7,4592.13,,27,56,7,4592.13,,26,58,9,4492.31,40.5,
23:59:27 11/02/20,40,39,47,39,38,37,38,40,,,28,60,12,4592.13,,28,61,36,4592.13,,28,62,47,4592.13,,27,60,19,4592.13,,28,62,5,4492.31,,27,58,0,4592.13,,27,56,9,4592.13,,26,58,6,4592.13,41.7,
23:59:37 11/02/20,47,47,48,42,44,42,44,44,,,28,60,11,4492.31,,28,61,45,4592.13,,28,62,22,4492.31,,27,60,25,4492.31,,28,62,31,4492.31,,27,58,30,4492.31,,27,56,33,4492.31,,26,58,31,4492.31,61.0,
23:59:47 11/02/20,53,58,56,51,62,50,49,50,,,28,60,50,4492.31,,28,61,83,4492.31,,28,62,55,4492.31,,27,60,48,4492.31,,28,62,55,4492.31,,27,58,39,4492.31,,27,58,51,4492.31,,26,61,64,4492.31,99.1,
23:59:57 11/02/20,53,59,54,52,55,50,49,49,,,28,63,50,4492.31,,28,61,86,4492.31,,28,66,67,4492.31,,27,61,62,4492.31,,28,65,56,4492.31,,27,61,36,4492.31,,27,59,56,4492.31,,26,64,53,4492.31,104.4,
00:00:07 11/03/20,56,59,57,58,59,53,59,54,,,28,63,44,4492.31,,28,62,80,4492.31,,28,66,52,4492.31,,27,61,60,4492.31,,28,65,43,4492.31,,27,62,43,4492.31,,27,61,49,4492.31,,26,65,53,4492.31,102.7,
00:00:17 11/03/20,55,55,54,53,53,49,52,47,,,28,63,51,4492.31,,28,62,55,4492.31,,28,67,51,4592.13,,27,61,52,4592.13,,28,65,54,4492.31,,27,62,43,4492.31,,27,64,44,4592.13,,26,65,38,4592.13,73.2,
00:00:27 11/03/20,55,61,61,57,56,54,55,55,,,28,63,45,4492.31,,28,62,75,4492.31,,28,67,39,4492.31,,27,61,52,4492.31,,28,65,55,4492.31,,27,62,47,4492.31,,27,64,45,4492.31,,26,65,58,4492.31,97.4,
00:00:37 11/03/20,45,50,47,44,49,43,44,43,,,28,63,28,4592.13,,28,62,62,4592.13,,28,67,31,4592.13,,27,61,28,4592.13,,28,67,28,4592.13,,27,62,21,4592.13,,27,64,26,4592.13,,26,65,23,4592.13,62.5,
00:00:47 11/03/20,48,52,50,50,54,53,50,48,,,28,63,23,4492.31,,28,62,69,4492.31,,28,67,42,4492.31,,27,61,55,4492.31,,28,67,42,4492.31,,27,62,47,4492.31,,27,64,41,4492.31,,26,65,30,4492.31,69.1,
00:00:57 11/03/20,49,53,53,50,51,48,47,48,,,28,63,32,4492.31,,28,62,58,4492.31,,28,67,30,4492.31,,27,61,35,4492.31,,28,67,43,4492.31,,27,62,22,4592.13,,27,64,40,4592.13,,26,65,41,4592.13,69.5,
00:01:07 11/03/20,45,46,46,44,52,43,44,43,,,28,63,20,4592.13,,28,62,56,4592.13,,28,67,19,4592.13,,27,61,28,4592.13,,28,67,45,4592.13,,27,62,14,4492.31,,27,64,41,4592.13,,26,65,25,4592.13,62.6,
00:01:17 11/03/20,45,50,47,44,51,45,45,44,,,28,63,36,4492.31,,28,62,50,4492.31,,28,67,37,4492.31,,27,61,29,4592.13,,28,67,39,4492.31,,27,62,22,4492.31,,27,64,36,4492.31,,26,65,25,4492.31,53.7,
00:01:27 11/03/20,47,52,49,48,51,45,45,44,,,28,63,18,4492.31,,28,62,62,4492.31,,28,67,27,4592.13,,27,61,42,4592.13,,28,67,34,4492.31,,27,62,15,4592.13,,27,64,32,4592.13,,26,65,16,4592.13,60.0,
00:01:37 11/03/20,38,39,39,37,38,36,37,36,,,28,63,12,3993.16,,28,62,22,3993.16,,28,67,9,3993.16,,27,65,15,3993.16,,28,67,14,3993.16,,27,62,4,3993.16,,27,64,17,3993.16,,26,65,9,3993.16,33.3,
00:01:47 11/03/20,36,37,37,34,36,35,36,34,,,28,63,9,1697.09,,28,62,9,1697.09,,28,67,7,1697.09,,27,65,9,1697.09,,28,67,5,1697.09,,27,62,2,1697.09,,27,64,26,1697.09,,26,65,7,1697.09,17.5,
00:01:57 11/03/20,37,37,38,35,37,35,36,34,,,28,63,12,3993.16,,28,62,16,3993.16,,28,67,7,3993.16,,27,65,14,3993.16,,28,67,0,3993.16,,27,62,0,3993.16,,27,64,20,3993.16,,26,65,8,3993.16,36.2,
00:02:07 11/03/20,37,40,39,37,38,36,36,38,,,28,63,13,4592.13,,28,62,19,4592.13,,28,67,13,4592.13,,27,65,17,4592.13,,28,67,11,4592.13,,27,62,14,4592.13,,27,64,24,4592.13,,26,65,8,4592.13,36.8,
00:02:17 11/03/20,34,33,33,32,33,31,33,31,,,28,63,4,1197.95,,28,62,8,1197.95,,28,67,6,1197.95,,27,65,0,1197.95,,28,67,9,1197.95,,27,62,1,1197.95,,27,64,4,1197.95,,26,65,6,1197.95,9.2,
00:02:27 11/03/20,35,35,35,33,34,33,33,33,,,28,63,16,2795.21,,28,62,11,2795.21,,28,67,5,2795.21,,27,65,13,2795.21,,28,67,7,2795.21,,27,62,0,2795.21,,27,64,25,2795.21,,26,65,10,2795.21,23.8,
00:02:37 11/03/20,35,37,35,37,35,33,41,40,,,28,63,11,4592.13,,28,62,11,4492.31,,28,67,9,4492.31,,27,65,12,4492.31,,28,67,9,4592.13,,27,62,3,4492.31,,27,64,23,4492.31,,26,65,11,4492.31,23.4,
00:02:47 11/03/20,35,35,37,36,40,34,39,33,,,28,63,9,4492.31,,28,62,14,4592.13,,28,67,6,4592.13,,27,65,17,4592.13,,28,67,12,4492.31,,27,62,6,4592.13,,27,64,18,4592.13,,26,65,12,4592.13,13.0,
00:02:57 11/03/20,36,41,38,41,37,34,42,33,,,28,63,11,4492.31,,28,62,37,4492.31,,28,67,20,4492.31,,27,65,23,4492.31,,28,67,8,4492.31,,27,62,10,4492.31,,27,64,19,4492.31,,26,65,7,4492.31,11.8,
00:03:07 11/03/20,35,36,37,45,36,33,36,34,,,28,63,12,4592.13,,28,62,31,4592.13,,28,67,12,4691.96,,27,65,23,4691.96,,28,67,14,4691.96,,27,62,12,4592.13,,27,64,28,4592.13,,26,65,17,4592.13,33.1,
00:03:17 11/03/20,39,42,43,45,42,43,41,40,,,28,63,15,4492.31,,28,62,23,4492.31,,28,67,22,4492.31,,27,65,30,4492.31,,28,67,12,4492.31,,27,62,19,4492.31,,27,64,37,4492.31,,26,65,17,4592.13,26.7,
00:03:27 11/03/20,37,38,38,35,39,37,38,36,,,28,63,4,4592.13,,28,62,6,4492.31,,28,67,4,4492.31,,27,65,15,4492.31,,28,67,8,4492.31,,27,62,1,4492.31,,27,64,18,4492.31,,26,65,4,4492.31,15.3,
00:03:37 11/03/20,40,41,39,37,39,36,38,38,,,28,63,9,4592.13,,28,62,20,4492.31,,28,67,9,4492.31,,27,65,6,4492.31,,28,67,8,4592.13,,27,62,9,4592.13,,27,64,3,4592.13,,26,65,14,4592.13,6.4,
00:03:47 11/03/20,33,32,32,30,32,30,33,31,,,28,63,3,1896.75,,28,62,6,1896.75,,28,67,9,1896.75,,27,65,5,1896.75,,28,67,3,1896.75,,27,62,3,1896.75,,27,64,1,1896.75,,26,65,0,1896.75,7.7,
00:03:57 11/03/20,34,34,34,32,33,32,34,33,,,28,63,10,4592.13,,28,62,27,4592.13,,28,67,13,4592.13,,27,65,23,4592.13,,28,67,10,4592.13,,27,62,10,4592.13,,27,64,34,4592.13,,26,65,15,4592.13,23.7,
00:04:07 11/03/20,34,32,33,31,32,31,33,31,,,28,63,12,2196.24,,28,62,3,2196.24,,28,67,6,1896.75,,27,65,6,1896.75,,28,67,3,1896.75,,27,62,1,1896.75,,27,64,28,1896.75,,26,65,7,1896.75,23.9,
00:04:17 11/03/20,34,34,35,32,33,33,33,32,,,28,63,9,3993.16,,28,62,12,3993.16,,28,67,15,3993.16,,27,65,14,3993.16,,28,67,7,3993.16,,27,62,9,3993.16,,27,64,17,3993.16,,26,65,3,3993.16,25.8,
00:04:27 11/03/20,33,32,33,31,33,31,32,32,,,28,63,20,3593.84,,28,62,22,3593.84,,28,67,12,3593.84,,27,65,16,3593.84,,28,67,17,3593.84,,27,62,16,3593.84,,27,64,8,3593.84,,26,65,14,3593.84,21.7,
00:04:37 11/03/20,35,34,34,37,33,33,38,34,,,28,63,14,4492.31,,28,62,19,4592.13,,28,67,8,4592.13,,27,65,6,4592.13,,28,67,4,4592.13,,27,62,1,4592.13,,27,64,11,4592.13,,26,65,9,4592.13,7.2,
00:04:47 11/03/20,36,37,37,33,34,32,35,33,,,28,63,5,4592.13,,28,62,16,4492.31,,28,67,18,4592.13,,27,65,5,4592.13,,28,67,3,4592.13,,27,62,0,4592.13,,27,64,10,4492.31,,26,65,5,4592.13,6.2,
00:04:57 11/03/20,35,34,33,32,33,32,39,32,,,28,63,12,4492.31,,28,62,9,4691.96,,28,67,13,4691.96,,27,65,15,4691.96,,28,67,10,4691.96,,27,62,2,4691.96,,27,64,29,4691.96,,26,65,8,4691.96,21.8,
00:05:07 11/03/20,33,36,35,32,34,35,36,34,,,28,63,15,4492.31,,28,62,13,4592.13,,28,67,12,4592.13,,27,65,20,4592.13,,28,67,4,4492.31,,27,62,1,4592.13,,27,64,30,4592.13,,26,65,9,4592.13,20.0,
00:05:17 11/03/20,33,35,33,33,32,32,37,31,,,28,63,9,4592.13,,28,62,14,4592.13,,28,67,11,4592.13,,27,65,17,4592.13,,28,67,6,4592.13,,27,62,0,4592.13,,27,64,29,4592.13,,26,65,7,4592.13,21.9,
00:05:27 11/03/20,33,34,34,31,33,32,33,32,,,28,63,6,4392.48,,28,62,9,4392.48,,28,67,7,4392.48,,27,65,10,4392.48,,28,67,12,4392.48,,27,62,6,4392.48,,27,64,23,4392.48,,26,65,4,4392.48,30.1,
00:05:37 11/03/20,33,32,32,30,31,30,31,31,,,28,63,11,1098.12,,28,62,0,1098.12,,28,67,9,1098.12,,27,65,9,1098.12,,28,67,1,1098.12,,27,62,4,1098.12,,27,64,17,1098.12,,26,65,8,1098.12,17.9,
00:05:47 11/03/20,33,33,32,31,32,31,31,31,,,28,63,8,2795.21,,28,62,14,2795.21,,28,67,11,2795.21,,27,65,20,2795.21,,28,67,8,2795.21,,27,62,0,2795.21,,27,64,20,2795.21,,26,65,5,2795.21,24.8,
00:05:57 11/03/20,33,33,33,32,34,32,33,32,,,28,63,10,2895.04,,28,62,19,2895.04,,28,67,14,2895.04,,27,65,14,2895.04,,28,67,8,2895.04,,27,62,6,2895.04,,27,64,20,2895.04,,26,65,11,2895.04,26.9,
00:06:07 11/03/20,54,52,52,49,49,48,50,44,,,28,63,70,4492.31,,28,62,91,4492.31,,28,67,78,4492.31,,27,65,70,4492.31,,28,67,73,4492.31,,27,62,58,4492.31,,27,64,63,4492.31,,26,65,70,4492.31,109.4,
00:06:17 11/03/20,37,40,37,36,36,38,35,34,,,28,63,22,4592.13,,28,62,30,4592.13,,28,67,14,4592.13,,27,65,14,4592.13,,28,67,13,4592.13,,27,62,5,4592.13,,27,64,33,4592.13,,26,65,13,4592.13,29.8,
00:06:27 11/03/20,37,41,38,38,36,36,36,34,,,28,63,7,4592.13,,28,62,43,4592.13,,28,67,16,4592.13,,27,65,10,4592.13,,28,67,7,4592.13,,27,62,5,4592.13,,27,64,5,4592.13,,26,65,13,4592.13,32.8,
00:06:37 11/03/20,39,49,41,37,39,37,36,36,,,28,63,12,4592.13,,28,62,50,4592.13,,28,67,29,4592.13,,27,65,22,4592.13,,28,67,18,4592.13,,27,62,12,4592.13,,27,64,11,4592.13,,26,65,17,4592.13,37.3,
00:06:47 11/03/20,44,51,45,46,43,43,45,42,,,28,63,27,4492.31,,28,62,52,4492.31,,28,67,30,4592.13,,27,65,26,4492.31,,28,67,26,4492.31,,27,62,17,4492.31,,27,64,20,4492.31,,26,65,23,4592.13,49.5,
00:06:57 11/03/20,43,51,46,58,51,46,46,47,,,28,63,29,4592.13,,28,62,55,4492.31,,28,67,38,4492.31,,27,65,36,4492.31,,28,67,30,4492.31,,27,62,27,4492.31,,27,64,35,4492.31,,26,65,36,4592.13,59.5,
00:07:07 11/03/20,48,40,40,39,40,39,39,38,,,28,63,19,4592.13,,28,62,48,4592.13,,28,67,12,4592.13,,27,65,14,4592.13,,28,67,12,4592.13,,27,62,9,4492.31,,27,64,9,4592.13,,26,65,17,4592.13,40.0,
00:07:17 11/03/20,46,46,47,42,44,45,47,50,,,28,63,25,4492.31,,28,62,50,4492.31,,28,67,38,4592.13,,27,65,22,4592.13,,28,67,30,4592.13,,27,62,22,4592.13,,27,64,30,4592.13,,26,65,31,4592.13,57.0,
00:07:27 11/03/20,44,44,44,44,45,49,47,47,,,28,63,40,4492.31,,28,62,70,4492.31,,28,67,55,4492.31,,27,65,62,4492.31,,28,67,50,4492.31,,27,62,48,4492.31,,27,64,58,4492.31,,26,65,50,4492.31,102.5,
00:07:37 11/03/20,43,41,42,40,46,44,40,41,,,28,63,29,4492.31,,28,62,26,4592.13,,28,67,15,4592.13,,27,65,26,4592.13,,28,67,37,4592.13,,27,62,29,4592.13,,27,64,12,4592.13,,26,65,21,4592.13,50.2,
00:07:47 11/03/20,43,40,47,46,42,46,42,41,,,28,63,33,4492.31,,28,62,17,4492.31,,28,67,15,4592.13,,27,65,6,4592.13,,28,67,6,4492.31,,27,62,25,4592.13,,27,64,11,4592.13,,26,65,15,4592.13,37.7,
00:07:57 11/03/20,44,40,41,39,40,41,44,45,,,28,63,21,4492.31,,28,62,13,4492.31,,28,67,15,4492.31,,27,65,4,4492.31,,28,67,5,4492.31,,27,62,8,4592.13,,27,64,16,4492.31,,26,65,63,4592.13,34.1,
00:08:07 11/03/20,47,48,48,46,49,47,46,46,,,28,63,46,4492.31,,28,62,18,4492.31,,28,67,20,4492.31,,27,65,9,4492.31,,28,67,7,4492.31,,27,62,23,4492.31,,27,64,7,4492.31,,26,65,10,4492.31,35.6,
00:08:17 11/03/20,44,44,40,39,40,39,40,38,,,28,63,53,4592.13,,28,62,7,4592.13,,28,67,13,4492.31,,27,65,7,4492.31,,28,67,2,4592.13,,27,62,4,4492.31,,27,64,26,4492.31,,26,65,10,4592.13,33.7,
00:08:27 11/03/20,41,39,40,42,40,42,39,38,,,28,63,48,4592.13,,28,62,4,4592.13,,28,67,7,4592.13,,27,65,4,4592.13,,28,67,7,4492.31,,27,62,7,4592.13,,27,64,36,4592.13,,26,65,7,4592.13,34.3,
00:08:37 11/03/20,49,41,42,38,40,37,38,38,,,28,63,40,4592.13,,28,62,15,4592.13,,28,67,17,4592.13,,27,65,8,4592.13,,28,67,8,4592.13,,27,62,6,4592.13,,27,64,25,4592.13,,26,65,15,4592.13,39.6,
00:08:47 11/03/20,46,39,40,38,39,40,41,40,,,28,63,33,4492.31,,28,62,8,4492.31,,28,67,11,4592.13,,27,65,3,4592.13,,28,67,1,4592.13,,27,62,34,4492.31,,27,64,17,4592.13,,26,65,11,4592.13,38.5,
00:08:57 11/03/20,47,45,44,41,48,43,46,44,,,28,63,46,4592.13,,28,62,18,4492.31,,28,67,11,4492.31,,27,65,7,4592.13,,28,67,15,4492.31,,27,62,27,4592.13,,27,64,19,4492.31,,26,65,8,4592.13,38.2,
00:09:07 11/03/20,40,39,39,38,38,48,39,39,,,28,63,53,4492.31,,28,62,10,4592.13,,28,67,5,4592.13,,27,65,6,4592.13,,28,67,2,4592.13,,27,62,28,4592.13,,27,64,14,4592.13,,26,65,5,4592.13,36.9,
00:09:17 11/03/20,44,41,42,42,41,46,42,45,,,28,63,55,4492.31,,28,62,23,4592.13,,28,67,20,4592.13,,27,65,12,4492.31,,28,67,14,4492.31,,27,62,28,4592.13,,27,64,17,4592.13,,26,65,25,4592.13,45.4,
00:09:27 11/03/20,39,39,39,38,39,39,39,45,,,28,63,10,4691.96,,28,62,10,4592.13,,28,67,7,4691.96,,27,65,1,4592.13,,28,67,4,4691.96,,27,62,21,4691.96,,27,64,7,4592.13,,26,65,69,4592.13,38.4,
00:09:37 11/03/20,39,38,40,37,38,38,44,42,,,28,63,7,4592.13,,28,62,18,4592.13,,28,67,4,4592.13,,27,65,1,4592.13,,28,67,1,4492.31,,27,62,1,4492.31,,27,64,22,4492.31,,26,65,72,4592.13,34.4,
00:09:47 11/03/20,36,38,36,36,35,34,35,39,,,28,63,9,4592.13,,28,62,9,4592.13,,28,67,11,4592.13,,27,65,3,4592.13,,28,67,11,4592.13,,27,62,3,4592.13,,27,64,3,4592.13,,26,65,6,4492.31,9.7,
00:09:57 11/03/20,36,36,36,34,34,34,34,33,,,28,63,9,3693.67,,28,62,27,3693.67,,28,67,13,3693.67,,27,65,9,3693.67,,28,67,6,3693.67,,27,62,11,3693.67,,27,64,6,3394.19,,26,65,5,3394.19,8.9,
00:10:07 11/03/20,34,33,35,32,34,32,33,33,,,28,63,7,2994.87,,28,62,22,2994.87,,28,67,11,2994.87,,27,65,14,2994.87,,28,67,8,2994.87,,27,62,3,2994.87,,27,64,7,2994.87,,26,65,17,2994.87,17.2,
00:10:17 11/03/20,39,40,40,39,40,39,39,41,,,28,63,8,4492.31,,28,62,18,4492.31,,28,67,5,4492.31,,27,65,7,4492.31,,28,67,10,4592.13,,27,62,4,4592.13,,27,64,5,4592.13,,26,65,10,4691.96,15.2,
00:10:27 11/03/20,35,35,35,32,33,32,33,34,,,28,63,8,4691.96,,28,62,9,4691.96,,28,67,9,4592.13,,27,65,4,4691.96,,28,67,3,4592.13,,27,62,4,4691.96,,27,64,0,4691.96,,26,65,6,4691.96,9.3,
00:10:37 11/03/20,34,33,34,32,33,33,32,32,,,28,63,7,4691.96,,28,62,11,4691.96,,28,67,10,4691.96,,27,65,2,4691.96,,28,67,3,4592.13,,27,62,2,4691.96,,27,64,5,4691.96,,26,65,2,4691.96,9.4,
00:10:47 11/03/20,33,33,34,32,33,31,33,32,,,28,63,14,4592.13,,28,62,14,4691.96,,28,67,10,4691.96,,27,65,5,4691.96,,28,67,11,4592.13,,27,62,2,4592.13,,27,64,3,4691.96,,26,65,11,4592.13,11.2,
00:10:57 11/03/20,34,33,34,32,33,34,33,33,,,28,63,11,4492.31,,28,62,6,4592.13,,28,67,2,4492.31,,27,65,5,4492.31,,28,67,10,4592.13,,27,62,3,4492.31,,27,64,3,4492.31,,26,65,7,4592.13,9.8,
00:11:07 11/03/20,34,33,33,32,32,31,32,31,,,28,63,9,798.63,,28,62,20,798.63,,28,67,15,798.63,,27,65,4,798.63,,28,67,9,798.63,,27,62,4,798.63,,27,64,1,798.63,,26,65,3,798.63,7.5,
00:11:17 11/03/20,33,32,32,31,31,31,32,31,,,28,63,6,3194.53,,28,62,9,3194.53,,28,67,9,3194.53,,27,65,1,3194.53,,28,67,15,3194.53,,27,62,3,3194.53,,27,64,4,3194.53,,26,65,6,3194.53,4.4,
00:11:27 11/03/20,34,37,36,36,33,32,36,34,,,28,63,11,4492.31,,28,62,15,4592.13,,28,67,6,4592.13,,27,65,6,4592.13,,28,67,11,4592.13,,27,62,9,4592.13,,27,64,4,4592.13,,26,65,6,4592.13,8.7,
00:11:37 11/03/20,33,39,34,31,33,31,32,32,,,28,63,9,4592.13,,28,62,12,4592.13,,28,67,4,4592.13,,27,65,7,4592.13,,28,67,6,4592.13,,27,62,3,4592.13,,27,64,7,4592.13,,26,65,10,4592.13,14.6,
00:11:47 11/03/20,33,33,33,32,33,32,33,31,,,28,63,11,1996.58,,28,62,30,1996.58,,28,67,6,1996.58,,27,65,5,1996.58,,28,67,11,1996.58,,27,62,6,1996.58,,27,64,6,1996.58,,26,65,9,1996.58,12.8,
00:11:57 11/03/20,33,32,33,31,31,31,32,31,,,28,63,17,2395.90,,28,62,17,2395.90,,28,67,19,2395.90,,27,65,11,2395.90,,28,67,19,2395.90,,27,62,14,2395.90,,27,64,11,2395.90,,26,65,22,2395.90,11.5,
00:12:07 11/03/20,38,40,40,37,37,37,39,43,,,28,63,14,4492.31,,28,62,22,4492.31,,28,67,9,4492.31,,27,65,6,4492.31,,28,67,11,4492.31,,27,62,9,4492.31,,27,64,12,4492.31,,26,65,17,4492.31,12.9,
00:12:17 11/03/20,33,32,32,33,31,31,31,30,,,28,63,23,2795.21,,28,62,19,2795.21,,28,67,14,3194.53,,27,65,12,3194.53,,28,67,8,3194.53,,27,62,6,3194.53,,27,64,5,3194.53,,26,65,14,3194.53,9.5,
